name,time,post,year,location,Person 1,Person 2,עמודה1
Ofer Orenshtein,04/09/2018 13:04,"אתמול נפגשו חברי רשימת למען נתניה, עופר אורנשטיין (המתמודד לראשות העיר), עו""ד אדיר בנימיני ועו""ד רחלי צינקין, עם קבוצה גדולה של שוחרי בעלי חיים בעיר נתניה, בהנהגתו של Nir Greenberg.  בעזרת האינפורמציה שקיבלנו במהלך המפגש, נגבש בימים הקרובים תוכנית פעולה פרקטית לטיפול מעשי בסוגיות שהועלו והנושא יזכה מעתה לדגש במצע התנועה. היה לנו מרגש לפגוש קבוצה כל כך גדולה של תושבים ערכיים ואיכפתים שהנושא החשוב הזה נמצא בראש מעייניהם ובכוונתם להיאבק לקידומו בנחישות ובנחרצות עד שהמצב ישנתה.  אנו חברי רשימת למען-נתניה נעמוד לצידם במאבק החשוב הזה ונעשה את הדרוש על מנת להגשים את המטרה שהינה בגדול, להפוך את העיר נתניה לידידותית וחמלתית יותר כלפי בעלי החיים בתחומיה.",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,03/09/2018 20:22,"חבר המועצה עופר אורנשטיין, יו״ר סיעת למען-נתניה חושף את התכנית להעמיד את החינוך בראש סדר העדיפויות של נתניה. צפו:  ב-30.10 מצביעים עופר אורנשטיין - לראשות ולמועצת העיר! הכי טוב לילדים שלנו.",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,02/09/2018 10:32,"מועמדי למען-נתניה חילקו הבוקר, ביום פתיחת הלימודים, סרגלים לתלמדים עם הכיתוב: ""ישרים כמו סרגל"".  יושר והגינות הם מן הערכים החשובים ביותר שעל מערכת החינוך להקנות לתלמידיה.",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,02/09/2018 09:27,הגינות ויושר מעל הכל!  הבוקר חילקנו אלפי סרגלים לתלמידי בתי הספר בעיר לכבוד שנת הלימודים החדשה.  כבר מגיל צעיר יש להטמיע כי יושר אישי ונקיון כפיים הם סרגל המידות על פיו צריך וראוי שיבחן נבחר ציבור וזה צריך להיות גם סטנדרט ההתנהגות המצופה מכל אדם בכלל.,2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,30/10/2018 09:18,"היום הגדול הגיע! תקדישו 5 דקות בשבילנו, אנחנו נקדיש 5 שנים בשבילכם. אני סומך עליכם. עופר.",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,28/10/2018 08:21,אחרי 44 שנה היא החליטה להצביע בבחירות המקומיות. למי ?,2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,27/10/2018 18:32,בואו נדבר קצת על שירות  איך אפשר לקחת את עיריית נתניה ולהפוך אותה למודל שירות מצויין ברמה אחרת,2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,25/10/2018 19:35,"בבחירות הקרובות חשוב באופן מיוחד להימנע מפיצול קולות, בשל החשש הממשי שמרבית הרשימות הקטנות לא תעבורנה את אחוז החסימה.  חזקו בפתק למועצה את הרשימה של המועמד המועדף עליכם לראשות העיר - מצביעים עופר אורנשטיין ו""נת"" למען-נתניה למועצת העיר.",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,24/10/2018 11:56,"חבר המועצה עופר אורנשטיין שהוביל את תחום שדרוג האוכל הבריא בצהרונים, את הגדלת מספר הסייעות, הכפלת תקציב האירועים לבני הנוער במתנ״סים ואת הורדת מחיר הקייטנות מציג את התוכנית שלו בנושא הזוגות הצעירים ובני הנוער. צפו",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,23/10/2018 00:02,"רשימת למען-נתניה באמצעות עורכי הדין, אדיר בנימיני ורחלי צינקין, עתרה כנגד זכיין שילטי החוצות בעיר בטענה לאפלייה בשיווק השלטים בין המתמודדים השונים בבחירות. יו""ר ועדת הבחירות האזורית, כב' השופט, אברהם טל, קיבל באופן מלא את טענתנו בעתירה כי חובה על זכיין פרסום לנהוג בשוויון כלפי המתמודדים בבחירות:  ""תכליתן המרכזית של הוראות סעיף 10ב' לחוק דרכי תעמולה הינה שמירה על השוויון בין המועמדים בבחירות. משכך, על המשיבים 1-2 להקפיד על שמירה על הוראותיו, קלה כחמורה, ולהעביר את ההודעות הנדרשות לוועדת הבחירות המרכזית ולמבקר המדינה, בהתאם להוראות החוק"". http://mynetnetanya.co.il/article/-320653/6",2018,Netanya,TRUE,FALSE,disagreement
Ofer Orenshtein,20/10/2018 13:59,"רשימת ""למען-נתניה"" היא הרשימה היחידה שלא מהססת לפנות לערכאות משפטיות כדי להגן על שלטון החוק ושמירת כללי השוויון בין המתמודדים.",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,19/10/2018 22:54,"יצאנו היום לשטח, קיבלנו תמיכה עצומה, חום, אהבה ורוח גבית נהדרת. תודה רבה לכולם על התמיכה!",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,16/10/2018 20:30,"25 מפלגות התמודדו למועצת העיר בבחירות 2008 ורק 10 רשימות עברו את אחוז החסימה! אתם קולטים??? 24% מקולות הבוחרים הלכו לפח ולא נספרו! אולי אחד מהקולות האלה היו שלכם? אז איך לא לחזור על הטעות הזו, ולוודא שהקול שלכם יחשב? צפו:",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,14/10/2018 13:18,"עופר אורנשטיין, יו״ר סיעת ״למען נתניה״ והמועמד מטעמה לראשות ולמועצת העיר אישר את אמנת ארגון ״שקוף״ להגברת השקיפות במערכת הציבורית. לדוגמא: פרסום כל רשימות הנכסים האישיים של חברי הועדה לתכנון ובניה,יומן הפגישות של ראש העיר,מסמכי ניגוד ענינים של בכירי העיריה ועוד . להזכירכם עופר אורנשטיין הוביל לפני 7 שנים ליישום חוק פרסום הדו״ח הרבעוני הכספי של עיריית נתניה.  מצביעים נת -מצביעים שקיפות !",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,14/10/2018 09:31,"לחבר המועצה עופר אורנשטיין, יו""ר סיעת 'למען נתניה' למועצה ולראשות העיר, יש שאלה אישית אליך.  צפו,הגבירו ווליום ושתפו בכל הכח!  רק אם תצאו להצביע נת ב-30.10, נוכל להפוך את נתניה למקום שטוב יותר לחיות בו. רק סיעת ״למען נתניה״ חזקה תוכל להוביל מהפך אמיתי. עופר אורנשטיין - עליו אפשר לסמוך באמת.  עופר אורנשטיין Adir Benyamini רחלי צינקין Edi Oved Lishai Shemesh בוקי ברגמן Michael Bueno Minor Naim Yair Vanco",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,11/10/2018 11:07,"לעיר בסדר גודל של נתניה מגיעה אוניברסיטה !  התוכנית של עופר אורנשטיין? עם כניסתו לתפקיד ראש העיר היא להפוך את מכללת נתניה לאוניברסיטת השרון!  כדי להפוך את נתניה לעיר מובילה בטכנולוגיה והיי טק, כדי להפוך את נתניה לעיר החינוך של ישראל אנחנו חייבים להפוך את מכללת נתניה לאוניברסיטת השרון הכוללת את כל סוגי הפקולטות ליישום ולמחקר ,הדבר ימשוך לנתניה חברות מתקדמות ויזרע את הזרעים להפיכת נתניה למרכז מצויינות טכנולוגי.  ביחד נוביל דרך חדשה ! סיעת ״למען נתניה״ lemannetanya@gmail.com",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,09/10/2018 17:54,"בואו נדבר רגע ברצינות על הארנונה. אז מה היה לנו עד עכשיו ? ראש עיר שמצהירה שמעולם לא העלתה את הארנונה ......?????? מועמדים שלא מכירים את תקציב העיריה ומסבירים איך להוריד אותה ...?????? אחרי שצחקנו בואו נדבר על עובדות (מסמכים מצורפים)  בשנת 2000 , שנתיים אחרי שנבחרה, ראש העיר פיירברג העלתה 8 אזורים בנתניה לסיווג 1 דבר שהקפיץ את הארנונה שלהם ב 30% ! אולי אתם גרים באחד האזורים שבמסמך?  סיעת ״למען נתניה״ הייתה היחידה שנאבקה על הורדת הארנונה בנתניה ואף בנתה תוכנית תקציבית מאוזנת שתתמוך בהורדה של 15% לתושבי אזור 1 ו 20% לעסקים קטנים. ראש העיר השתכנעה, המועצה הצביעה בעד .. ואז משרד הפנים עצר אותנו. מי היחידים שהתייצבו מול משרד הפנים ? נכון, שוב סיעת ״למען נתניה״ באמצעות עורכי הדין שלה. ומה אמרו שופטי בג״ץ ? תקראו בעצמכם   אז אם חשוב לכם להוריד באמת את הארנונה תעזבו את מספרי הסיפורים ותצביעו למפלגה אחת שתמיד הייתה שם עבורכם.  מצביעים נת  מצביעים עופר אורנשטיין ואדיר בנימיני עליהם אפשר לסמוך באמת",2018,Netanya,TRUE,TRUE,
Ofer Orenshtein,06/10/2018 23:04,"שמירה על השטחים הירוקים ועל חוף הים,שדרוג השכונות הותיקות, הגברת האכיפה בעיר,וחניה חינם לשעתיים לתושבי נתניה.  יו״ר סיעת ״למען נתניה״, חבר המועצה עופר אורנשטיין חושף את התכנית לשיפור איכות החיים  בנתניה. צפו ושתפו !  ב 30.10 מצביעים נת מצביעים עופר אורנשטיין עליו אפשר לסמוך באמת !",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,05/10/2018 07:17,"פרסום ראשון! אתר החדשות נתניה360 ערך בשבוע האחרון את הסקר המקיף והגדול מסוגו בקרב תושבי העיר והתוצאות מראות שנתניה בדרך למהפך בבחירות למועצת העיר ולראשות העיר שיערכו ב-30.10 עפ״י הסקר, סיעת ״למען נתניה״ בראשות עופר אורנשטיין צפויה להיות הסיעה הגדולה במועצת העיר הקרובה עם 6 מנדטים כאשר סיעת ״נתניה אחת״ בראשות פיירברג יורדת ל-5 מנדטים בלבד. עופר אורנשטיין מצמצם את הפער לראשות העיר עם 27% ומסומן כאלטרנטיבה היחידה האמיתית לפיירברג שמקבלת רק 30%  לכל פרטי הסקר מוזמנים להכנס לאתר החדשות נתניה360 (לינק בתגובה הראשונה)  עופר אורנשטיין מסר: ""תודה לכם תומכים יקרים. התוצאות של הסקר לא הפתיעו אותי כי בכל מקום בו ביקרתי ברחבי העיר הרגשתי את התמיכה העצומה שלכם. זהו חיזוק נוסף לדרך שאנחנו מובילים כבר 15 שנה, לשים את החינוך בראש סדר העדיפויות, להוריד את הארנונה שהיא בין ה-3 הגבוהות בישראל, לפתור את בעיית התחבורה ולהחזיר את העיר לתושבים. טוב לדעת שהרוב מסכימים שלמען נתניה, הגיע הזמן לדרך חדשה.  יש לנו נבחרת מדהימה ברשימה שלנו למועצת העיר, עם פעילים חברתיים מכל רחבי העיר, שיש להם ניסיון משפטי, פיננסי, חברתי וניהולי רב. זה מעודד שאנשים כבר מבינים שאין טעם לבחור במפלגות קטנות שלא יעברו את אחוז החסימה (כמו שקרה בבחירות 2008 כאשר 25% מקולות הבוחרים הלכו לפח) אבל תזכרו שהמהפך עדיין לא הושלם, ורק אם  תצאו להצביע ב-30.10, נוכל להפוך את נתניה למקום שטוב יותר לחיות בו.   תזכרו: בפתק הלבן בוחרים באותיות ״נת״ למועצת העיר, ובפתק הצהוב ״עופר אורנשטיין״ לראשות העיר. ביום הבחירות, תשקיעו 5 דקות בשבילנו, אנחנו  נשקיע 5 שנים בשבילכם.״",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,05/10/2018 00:59,התחלנו את היום עם הסוחרים במרכז העיר וסיימנו אותו בסבב ברים. בכל מקום התגובות אוהדות. ב 30.10 מביאים את השינוי לעיר - מצביעים נת למועצת העיר !,2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,04/10/2018 13:14,ממשיכים להפגש עם תושבי נתניה והפעם עם הסוחרים במרכז העיר. גם כאן אנו זוכים לתמיכה חסרת תקדים בסיעת ״למען נתניה״ שפעלה ב 2016 לקדם הורדת ארנונה לעסקים קטנים ב 10% ומקדמת את היוזמה לחניה חינם לשעתיים לתושבי נתניה בלבד במרכז העיר,2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,25/11/2018 23:35,"במעמד שר האוצר, נחתם באופן סופי ההסכם לאיחוד הסיעות בין ""למען-נתניה"" לבין רשימת ""כולנו"", אשר יחד יהפכו לסיעה בת שלושה מנדטים במועצת העיר נתניה ותקרא מעתה: ""כולנו למען נתניה"". חברי המועצה אורנשטיין, בנימיני ואורגד יקבלו את כל התמיכה והסיוע מסיעת כולנו בכנסת ומהעומדים בראשה.  https://wp.me/p9UlL5-cs",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,25/11/2018 17:53,"שר האוצר משה כחלון נפגש עם חברי מועצת העיר נתניה עופר אורנשטיין,אהרון אורגד ואדיר בנימיני וברך על האיחוד בין סיעות ״למען נתניה״ ו״כולנו עם אורגד״ שחתמו על הסכם שיתוף פעולה בקדנציה הקרובה כך שהסיעה המשותפת תעמוד על 3 מנדטים. שר האוצר כחלון ציין בין השאר בדבריו :״ האיחוד הוא בשורה טובה לתושבי נתניה. יש כאן חברי מועצה עם רקורד עשייה חברתי מוכח שיפעלו יחד לקידום נושאי החינוך, הקהילה, הבריאות והשכונות. אני מתכוון לתמוך בהם ולסייע להם כשר האוצר של מדינת ישראל לקדם את הפרוייקטים והיוזמות שלהם למען תושבי נתניה״. חברי הסיעה המשותפת שתקרא ״ כולנו למען נתניה״ כבר הצהירו שבכוונתם לפעול בקדנציה הקרובה לקידום תקציבי החינוך, שיפוץ בתי הספר הותיקים ותנועות הנוער, הורדת הארנונה,בית חולים ציבורי חדש, הגדלת תקציב המרכזים הקהילתיים בשכונות, שדרוג הצהרונים,טיפול בנושאי הגימלאים, טיפול בבעלי החיים,חניה חינם לשעתיים במרכז העיר,מאבק במסתננים ועוד.  עופר אורנשטיין :״ החיבור הזה הוא חיבור של חברי מועצה עם אג׳נדה חברתית משותפת. הגיע הזמן להפסיק עם הפילוגים.לאהרון אורגד זכויות רבות בנתניה ואין לי ספק שהחיבור ביננו ביחד עם הסיוע והגיבוי של שר האוצר יאפשר לנו לסייע בצורה טובה יותר לתושבי העיר ולקדם את המצע שסיעת ״למען נתניה״ התחייבה לבוחרים.חשוב להדגיש שזהו חיבור בין שתי סיעות עצמאיות ברמה המקומית ואני קורא לחברי מועצה מסיעות נוספות להצטרף אלינו ״  אהרון אורגד : ״החיבור בין כולנו עם אורגד לסיעת למען נתניה היה מתבקש לאור הערכים המשותפים ששתי הסיעות מאמינות בהם.  חבריי עופר אורנשטיין ואדיר בנימיני חולקים איתי דרך ציבורית משותפת של פעילות מסורה למען תושבי העיר לצד יושרה מוחלטת ודוגמא אישית. אפשר היה לראות כבר בישיבת מועצת העיר הראשונה שהקול המנוסה שלנו יהיה דומיננטי ומשפיע. הרוח הגבית והנחושה  שנקבל משר האוצר משה כחלון שתמך מאוד באיחוד הזה, ומכל שרי מפלגת כולנו וחברי הכנסת של המפלגה,תסייע לנו לקדם מטרות רבות ולי באופן אישי לקדם באופן מעשי את יוזמתי להקמת בית חולים ציבורי גדול ומתקדם בנתניה״.  עו""ד אדיר בנימיני: ""אני מאוד שמח על האיחוד הזה, שייתן לנו רוח גבית נוספת וחזקה לקדם את האג'נדה שלנו.אין לי ספק שכחברי מועצת העיר נוכל להסתייע גם בנציגי סיעת 'כולנו' בכנסת ובממשלה ובראש ובראשונה, בשר האוצר, משה כחלון, שהינו מבכירי אנשי הציבור בישראל כיום. הכל מתוך מטרה להטביע חותם על המתרחש בעיר שלנו ולהביא לשינוי עמוק בסדרי העדיפויות הקיימים"". http://mynetnetania.co.il/%D7%97%D7%93%D7%A9%D7%95%D7%AA/739-327991/4",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,18/12/2018 21:54,"בישיבת מועצת העיר הקרובה של חודש דצמבר, העתידה להתקיים מחר, יעלה חבר מועצת העיר, עו""ד אדיר בנימיני, את ההצעה לסדר הבאה:  מועצת העיר מתבקשת להעלות לדיון ולקבלת החלטה בעניין העברת כל הנשאים הסביבתיים לכפיפות מנהל התפעול. המטרה הינה ליצור מצב בו בנוסף לאגף לאיכות הסביבה גם האקולוג-העירוני והווטרינר-העירוני יהיו כפופים מבחינה מנהלית לראש מנהל תפעול  דברי הסבר: מטרת ההצעה הינה ליצור מציאות ארגונית חדשה על-פיה כל הנושאים הסביבתיים יהיו מאוגדים תחת יחידה מנהלתית אחת, על מנת לייעל ולהקל על מי שעומדים בראשו לקבל החלטות מערכתיות, מתוך ראיה כוללת של הצרכים הסביבתיים השזורים זה בזה ומשפיעים זה על זה.",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,18/12/2018 21:40,"בישיבת מועצת העיר הקרובה של חודש דצמבר, העתידה להתקיים מחר, יעלה חבר מועצת העיר, עו""ד אדיר בנימיני, את השאילתה הבאה בנושא: ""צוות תיקון ליקויים"".  נוסח השאילתה: על פי הוראות סעיף 170ג1א(א) פועל בעיריית נתניה צוות לתיקון ליקויים שנתגלו בדו""חות הביקורת השונים, לפי הוראת סעיף 21א(ב) לחוק מבקר המדינה, התשי""ח-1958.  אבקש לברר את הדברים הבאים: (א) מיהם חברי הצוות לתיקון ליקויים בעיריית נתניה? (ב) כמה פעמים התכנס הצוות לישיבה במהלך שנת 2017 ובשנת 2018? (ג) כיצד מצא לנכון הצוות להביא לתיקון ליקויים שנמצאו בדוח שהגיש מבקר העירייה לשנת 2016 בנוגע לסוגיית ""תשלומי ההורים"" (פרק 1 לדו""ח) ובנושא הפיקוח על מחירי השכרת ציוד, מוצרי מזון ומקומות חניה בחופי הים (פרק 4 לדו""ח)?",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,18/12/2018 21:17,"בישיבת מועצת העיר הקרובה של חודש דצמבר, העתידה להתקיים מחר, יעלה חבר מועצת העיר, עו""ד אדיר בנימיני, את ההצעה לסדר הבאה, בנושא מדיניות העברת תלמידים למוסדות חינוך מחוץ לעיר  נוסח ההצעה:  מועצת העיר מתבקשת להעלות לדיון ולקבלת החלטה בעניין מדיניות העברת תלמידים תושבי נתניה למוסדות חינוך מחוץ לעיר. מטרת ההצעה הינה להביא להקלה משמעותית והגמשת הקריטריונים לאישור ההעברה אם בכך חפצים התלמיד והוריו, באופן קטגורי, למעט מקרים חריגים ביותר.   דברי הסבר: לקראת שנת הלימודים הנוכחית נאלצה קבוצות הורים לתלמידים בני העיר נתניה לנהל מאבק תקשורתי ומשפטי כנגד עיריית נתניה, עקב סירובה לאשר העברת קבוצת תלמידים שחפצה בכך לבית הספר ""עתיד רזיאל"" בעיר הרצלייה.  לדעת מגיש ההצעה אין תועלת בהחזקה בכוח של תלמידים המעוניינים לעזוב למוסדות לימוד אחרים. במילותיו של הסופר האמריקני, ריכארד באך: ""If you love someone, set them free. If they come back they're yours; if they don't they were never yours"".   הרצון לעזוב את מערכת החינוך בנתניה נובע כפי הנראה מחוסר שביעות רצון, שמקורו בסיבות שונות ומגוונות. הדרך הראויה עבור עיריית-נתניה להיאבק בחוסר שביעות הרצון אינו באמצעי כפייה וכבילת התלמיד בשלשלאות, אלא באמצעות שדרוג ושיפור המערכת, באופן שיביא בעתיד לכך שלא רק שאף תלמיד לא ירצה לעזוב, אלא שיהיו תלמידים שירצו לעבור וללמוד בנתניה. עד שזה יקרה ועד שנגשים את החלום להפוך את נתניה ל""עיר החינוך של ישראל"", אין מקום, לעת עתה, להקשות על מי שמבקש לעזוב ולהותיר בפניו בחירה בין כמה אלטרנטיבות גרועות: העברת כתובת מגורים או רישום התלמיד בתנאי פנימייה.",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,15/12/2018 21:45,"חברי מועצת העיר, עו""ד אדיר בנימיני ואהרון אורגד, נפגשו לפני כשבועיים עם יו""ר סיעת ישראל, ח""כ רוברט אלטוב.  סיעת ""נתניה ביתנו"", כמו סיעות ""כולנו למען נתניה"" ו""פעימה חדשה"", הצביעה נגד הצעת התקציב בוועדת הכספים. נמשיך להיאבק למען שינוי סדר העדיפויות העירוני.",2018,Netanya,FALSE,FALSE,
Ofer Orenshtein,15/12/2018 20:57,"התקציב אומנם אושר לבסוף, אך המאבק על שינוי סדר העדיפויות בתקציב העירוני ימשך לקראת ידיבת מועצת העיר בעוד כעשרה ימים.",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,27/03/2018 20:36,"תושבי נתניה IN מסתננים OUT  סוגיית המסתננים היא דוגמה למדיניות של הפקרת התושבים. המסתננים גרים במלטשות באזור השוק. כולם יודעים זאת, בעלי הנכסים פיצלו דירות ומשכירים למסתננים - בניגוד לחוק! פשוט התעלמות, הפקרות והעדר אכיפה.  ומה קרה שם? נראה אתכם נכנסים בלילה לשוק. סמים, זנות, פשע. פחד.  חברים, מסתננים בנתניה זה לא גורל, זה מחדל. זה עניין של היעדר מדיניות. העירייה יכולה לטפל בסוגיה הזו בקלות ולהוציא צו סגירה מיידי למלטשות ומבנים שפוצלו שלא כחוק והפכו למלונות למסתננים. אך במקום זאת העירייה לא עושה דבר. למה? ככה. בדיוק כשהם שהפקירה את השכונות. לפי העירייה, יש תושבים שפשוט לא שווה להשקיע בהם.   אני בשונה מההנהגה הקיימת, הגעתי לשטח, ואני מבטיח לכם שאוציא צו סגירה למלטשות ומבנים לא חוקיים ואשתמש בכל הסמכויות שיש לי בחוק כדי להרחיק אותם מנתניה.   נתניה לא תהפוך לחצר האחורית של דרום תל אביב. אמהות לא יסתובבו בפחד בעיר שלנו.",2018,Netanya,TRUE,TRUE,
Yoni Chetboun,19/03/2018 16:14,"זה קורה- מתאחדים עבור תושבי נתניה!   תודה לידידי הרצל קרן, על התמיכה בי לראשות העיר ועל הובלה משותפת של הרשימה הגדולה ביותר למועצת העיר.  הרצל , מייסד סיעת ' למען נתניה' חבר מועצה פעיל ומנוסה ואף היה מועמד לראשות העיר הוא אדם מדהים וישר דרך.   חברים, אנחנו בדרך הנכונה.",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,14/03/2018 18:55,"ברכה מוייצמן החייט!  יש לנו עיר מדהימה ואנשים ונשים חמים וטובים. בכל מקום אני  שומע "" יוני, הגיע הזמן להתחדשות "".",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,30/04/2018 19:00,"כל הכבוד לתושבי קרית השרון ולמארגנים  שהחליטו לתת במה לעסקים הקטנים. אתם מנוע הצמיחה של העיר שלנו!    *** כידוע , הבירוקרטיה ברישוי העסקים בעירייה שוחקת אותנו. מבטיח כשאבחר לייצר עבורכם מסלול ירוק!",2018,Netanya,TRUE,TRUE,
Yoni Chetboun,10/04/2018 18:32,"חברים, תודה ענקית. אני פוגש אתכם בכל מקום,  וכמוכם שומע שאחרי עשרים שנה הגיע הזמן להתחדשות. זה יקרה!",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,25/05/2018 14:30,"היום בשוק של נתניה.  חברים זה קורה, נתניה רוצה ראש עיר חדש!  תודה על החום והאהבה בכל מקום.   שבת שלום, אוהב אתכם. יוני",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,22/05/2018 06:38,"בוקר טוב חברים.  בריצה הבוקר, פשוט כיף לפגוש אנשים טובים באמצע הדרך שרוצים התחדשות.  תודה לעובדי העירייה שקמים מוקדם מאד עבורנו.    יום מוצלח ונפלא !",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,13/05/2018 20:37,אתם יודעים ואני יודע - נתניה רוצה ראש עיר חדש. צפו!  להצטרפות ולתליית שלט bit.ly/2IcjaBU,2018,Netanya,FALSE,FALSE,
Yoni Chetboun,03/05/2018 12:31,"צריך להסתכל על האמת בפנים - בנתניה יש שכונות שפשוט נשכחו.   אני פוגש אתכם בכל מקום. יחד איתכם ועם צוות מקצועי, נקדם תוכנית מעשית. הגיע הזמן!   תודה לך אורטל משכונת דורה. שמח לראות שיש כוחות צעירים שלוקחים  אחריות.  ל""ג בעומר שמח.",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,29/06/2018 10:54,"יום אחרון ללימודים .  זהו זה קורה, אני מסתכל עליהם והם גדלים משנה לשנה. הופכים להיות עצמאים יותר, אחראים יותר ודעתניים אבל תמיד עם חיבוק וחיוך תמים לאמא ולאבא.   כאבא, כאיש ציבור וכראש עיר בעתיד הקרוב אני חש את האחריות המוטלת עלינו בתקופה זו של החופשה.  העומס הכלכלי בחופשה, הקיטנות, הפעילויות והבילויים יכולים להפוך לבור ללא תחתית.   אני מתחייב כראש עיר להציג למשפחות ולילדים תכניות, פעילויות ובילויים מדי קיץ שלא יהיו רק חד פעמיים ונוצצים, אלא יאפשרו באמת לכל ילד וילדה להנות ובמקביל להיות עסוקים בפעילות חיובית באפס עלות.   זו תפקידה של עירייה.",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,25/06/2018 18:52,ככה זה נראה כשמנהלים עיר מלחצים בפייסבוק ולא מאסטרטגיה ברורה ומחושבת.,2018,Netanya,TRUE,TRUE,
Yoni Chetboun,24/06/2018 21:17,שבוע טוב נתניה!  לא מפסיקים לעבוד ולהקשיב .  נתניה רוצה ראש עיר חדש.,2018,Netanya,FALSE,FALSE,
Yoni Chetboun,21/06/2018 20:41,"כשראש העיר מבזבזת כספי ציבור לפני בחירות, אנחנו בחרנו להגיע אליכם לשטח, להקשיב ולתת מענה!   אחיי תושבי נתניה, אנחנו עובדים יחד איתכם חזק ומקשיבים. אשמח להגיע עם חבריי ושותפיי לכל מקום ולכל שכונה שתרצו. אני לומד המון מכם - מחכה לנו עבודה קשה לאחר שנבחר לראשות העיר ולמועצה.   בע""ה נצליח.",2018,Netanya,TRUE,TRUE,
Yoni Chetboun,19/06/2018 07:07,"עיריית תל אביב לקחה אחריות על הגנים - גם אנחנו ניקח!  הממשלה דחתה את הדיון על חוק יסמין.  אנחנו לא נחכה לחקיקה בנושא ! גם בנתניה רוצים פיקוח על הגנים לגילאי 0-3. זאת אחריות הרשות המקומית לדאוג ליקר שלנו מכל.  בדומה לעיריית תל אביב שהודיעה שתפקח על הגנים בלי לחכות להחלטה ממשלתית, גם בנתניה אנחנו דורשים מהעירייה לקחת אחריות על הילדים שלנו כבר בשנת הלימודים הבאה. אני כראש עיר מתחייב ליצר תו תקן עירוני למסגרות אלו.",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,18/06/2018 18:15,מי שמפחד להביט בעיניים של כל תושבי נתניה - שלא יהיה ראש עיר!   מסיים סיור בשכונות יחד עם שותפי הרצל קרן,2018,Netanya,TRUE,TRUE,
Yoni Chetboun,14/06/2018 19:11,"הדרך של ישראל למונדיאל מתחילה בילדים שלנו.   קידום הספורט מגיל הגן הוא המפתח לעתיד טוב יותר. הוא ייצר לנו את ספורטאי המחר, וגם ייתן לכל ילד את הכלים למיצוי היכולות האישיות.  אני אשקיע בספורט ככלי חינוכי ותחרותי בבתי הספר ובמסגרות הבלתי-פורמאליות.  בקרוב אציג לכם את התוכנית.  שבת שלום ומונדיאל שמח.",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,13/06/2018 15:38,"ענת וליאורה ברוכות הבאות - זו רשימה מנצחת.   חברת המועצה עו""ד ענת לביא אזולאי וליאורה לוי אשת הייטק ופעילה חברתית, יובילו את הרשימה למועצת העיר.   חברים, כפי שהתחייבנו, הרצל קרן ואני, הסיעה שלנו תהיה הגדולה ביותר במועצת העיר. נשים וגברים, מסורתיים חילונים ודתיים, עולים וותיקים - זו נתניה.   באנו לעבוד קשה, ועבור הציבור בלבד.   תודה לכן!   זו הרבעייה הראשונה  שלנו - בקרוב נציג את הרבעייה הבאה.",2018,Netanya,FALSE,FALSE,
Yoni Chetboun,09/06/2018 22:46,"שבוע טוב, אחיותיי ואחיי תושבי נתניה.   אני לא מתכוון לעצום עיניים. לאחר כל כך הרבה שנים, ולאחר כל כך הרבה קומבינות על חשבוננו, הגיע הזמן לראש עיר חדש.  הצטרפו אליי!",2018,Netanya,TRUE,TRUE,
